,Unnamed: 0,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,n_sanitation,sanitation_index,under5_mort,n_under5_mort,women_edu,women_bmi,n_women_edu,n_women_bmi,cluster_id,adm1fips,adm1dhs,urban
13,1909,AO-2011-6#-00000014,AO,2011,-12.594752,13.202681,37.0,-0.0979237992596908,37.0,1.0,37.0,0.5198752449100363,0.20701966780270625,56.0,0.5637762550588612,0.33838502238183943,53.0,,14,AO01,9,R
14,1910,AO-2011-6#-00000015,AO,2011,-12.426923,13.554357,36.0,-1.034001862059224,36.0,1.0,36.0,0.42491829279939874,0.0,39.0,0.5461553938996797,0.33838502238183943,55.0,,15,AO01,9,R
15,1911,AO-2011-6#-00000016,AO,2011,-12.426737,13.558511,37.0,-0.2119734077629566,37.0,1.0,37.0,0.6677918432759913,0.30983866769659335,50.0,0.5805353362162761,0.33838502238183943,47.0,,16,AO01,9,R
16,1912,AO-2011-6#-00000017,AO,2011,-13.434386,14.269446,37.0,-3.7865151354554887,37.0,0.0,37.0,0.0,0.34641016151377546,80.0,0.32255140499925755,0.33838502238183943,58.0,,17,AO01,9,R
17,1913,AO-2011-6#-00000018,AO,2011,-13.465144,14.278094,37.0,-3.0334116245029628,37.0,0.6524382543012599,37.0,0.0,0.2390457218668787,42.0,0.40521383333847694,0.33838502238183943,49.0,,18,AO01,9,R
18,1914,AO-2011-6#-00000019,AO,2011,-12.34475,14.773096,37.0,-2.5916908695212406,37.0,0.6828002754951232,37.0,0.20134681656420722,0.19835388147218588,61.0,0.4509560339299333,0.33838502238183943,51.0,,19,AO01,9,U
19,1915,AO-2011-6#-00000020,AO,2011,-12.371371,14.753342,37.0,-3.627566830890317,37.0,0.2847473987257497,37.0,0.08219949365267856,0.22360679774997894,48.0,0.3416645926600399,0.33838502238183943,49.0,,20,AO01,9,R
20,1916,AO-2011-6#-00000021,AO,2011,-10.871302,14.353967,37.0,-3.6961205971331927,37.0,0.0,37.0,0.0,0.4216370213557839,27.0,0.4622924244612772,0.33838502238183943,25.0,,21,AO06,6,R
21,1917,AO-2011-6#-00000022,AO,2011,-10.858034,14.35882,37.0,-0.1077397611617993,37.0,0.8301741920760903,37.0,0.7212976294639198,0.24806946917841688,39.0,0.5197266879003137,0.33838502238183943,37.0,,22,AO06,6,R
22,1918,AO-2011-6#-00000023,AO,2011,-10.419603,13.970724,33.0,-3.107286895921949,33.0,0.5640760748177662,33.0,0.2132007163556106,0.0,27.0,0.41137667560372115,0.33838502238183943,26.0,,23,AO06,6,R
23,1919,AO-2011-6#-00000024,AO,2011,-10.390981,13.984454,23.0,-3.7938997058228217,23.0,0.0,23.0,0.0,0.0,23.0,0.32134919654862837,0.33838502238183943,14.0,,24,AO06,6,R
24,1920,AO-2011-6#-00000025,AO,2011,-11.537386,14.726956,28.0,-3.2697817453162026,28.0,0.2834733547569204,28.0,0.38959686123698983,0.27386127875258304,32.0,0.4548678510345196,0.33838502238183943,24.0,,25,AO06,6,R
25,1921,AO-2011-6#-00000026,AO,2011,-11.517536,14.75472,26.0,-3.7085321301398655,26.0,0.16984155512168939,26.0,0.0,0.0,24.0,0.27774602993176545,0.33838502238183943,22.0,,26,AO06,6,R
26,1922,AO-2011-6#-00000029,AO,2011,-9.096796,13.6464,37.0,-0.9889917366475314,37.0,0.7259662712736915,37.0,0.2847473987257497,0.22360679774997894,48.0,0.44524348197560204,0.33838502238183943,39.0,,29,AO19,18,R
27,1923,AO-2011-6#-00000030,AO,2011,-9.172912,13.648187,33.0,-3.0749513805014086,33.0,0.17407765595569777,33.0,0.39886201760873286,0.0,35.0,0.48007935851918326,0.33838502238183943,24.0,,30,AO19,18,R
28,1924,AO-2011-6#-00000031,AO,2011,-8.159112,14.469092,37.0,-1.4230460354918122,37.0,0.8542421961772491,37.0,0.5927489783638191,0.0,45.0,0.39838961546993884,0.33838502238183943,40.0,,31,AO19,18,R
29,1925,AO-2011-6#-00000032,AO,2011,-8.159944,14.460016,37.0,-1.509702299413581,37.0,0.8053872662568292,37.0,0.5263335701121742,0.2876779808912305,58.0,0.4871198151232552,0.33838502238183943,40.0,,32,AO19,18,R
30,1926,AO-2011-6#-00000033,AO,2011,-6.013011,14.173505,36.0,-2.735288488738408,36.0,0.0,36.0,0.6066758241067098,0.27386127875258304,32.0,0.5547821655672855,0.33838502238183943,29.0,,33,AO16,2,R
31,1927,AO-2011-6#-00000034,AO,2011,-5.869627,14.099057,17.0,-2.773722101257963,17.0,0.0,17.0,0.641688947919748,0.0,10.0,0.2996596709057576,0.33838502238183943,7.0,,34,AO16,2,R
32,1928,AO-2011-6#-00000035,AO,2011,-5.872087,13.439567,37.0,-3.2004583462047864,37.0,0.0,37.0,0.4271210980886246,0.0,25.0,0.4376809635457546,0.33838502238183943,21.0,,35,AO16,2,R
33,1929,AO-2011-6#-00000036,AO,2011,-5.897936,13.408697,37.0,-3.582581434840626,37.0,0.0,37.0,0.21747941810042004,0.0,42.0,0.4469853670617719,0.33838502238183943,28.0,,36,AO16,2,R
34,1930,AO-2011-6#-00000037,AO,2011,-12.106623,16.69557,25.0,-3.5990828766775493,25.0,0.0,25.0,0.19999999999999996,0.4296689244236597,26.0,0.42088342464732104,0.33838502238183943,22.0,,37,AO02,11,R
35,1931,AO-2011-6#-00000038,AO,2011,-12.186224,16.745167,35.0,-3.332527764815063,35.0,0.0,35.0,0.2927700218845599,0.2449489742783178,40.0,0.3990464825532174,0.33838502238183943,30.0,,38,AO02,11,R
36,1932,AO-2011-6#-00000039,AO,2011,-11.383436,16.205631,37.0,-1.3518181201407051,37.0,1.0,37.0,0.47220014080151756,0.29541957835039856,55.0,0.4005635128410336,0.33838502238183943,38.0,,39,AO02,11,R
37,1933,AO-2011-6#-00000040,AO,2011,-11.342776,16.201752,31.0,-3.129207568397949,31.0,0.0,31.0,0.43994134506405985,0.24194335156365354,41.0,0.439576515782535,0.33838502238183943,27.0,,40,AO02,11,R
38,1934,AO-2011-6#-00000041,AO,2011,-12.216219,17.517328,33.0,-2.558649065686585,33.0,0.6908492797077574,33.0,0.4174235549683609,0.0,35.0,0.1632993161855452,0.33838502238183943,33.0,,41,AO02,11,R
39,1935,AO-2011-6#-00000042,AO,2011,-12.170704,17.546886,31.0,-3.399043019992417,31.0,0.0,31.0,0.3810003810005715,0.3913968438320653,47.0,0.27464262493023806,0.33838502238183943,30.0,,42,AO02,11,R
40,1936,AO-2011-6#-00000043,AO,2011,-12.13176,17.923544,32.0,-3.7025563163475983,32.0,0.0,32.0,0.1767766952966369,0.27386127875258304,32.0,0.1414213562373095,0.33838502238183943,22.0,,43,AO02,11,R
41,1937,AO-2011-6#-00000045,AO,2011,-13.913492,17.286135,36.0,-3.7951185255040754,36.0,0.0,36.0,0.08333333333333319,0.0,40.0,0.15714285714285714,0.33838502238183943,28.0,,45,AO02,11,R
42,1938,AO-2011-6#-00000046,AO,2011,-13.751458,17.183674,34.0,-3.697314513237036,34.0,0.0,34.0,0.19174124721184255,0.2581988897471611,36.0,0.3236694374850749,0.33838502238183943,27.0,,46,AO02,11,R
43,1939,AO-2011-6#-00000047,AO,2011,-12.91732,15.720189,32.0,1.2087097041550798,32.0,0.9722718241315028,32.0,0.7756046028744286,0.2309401076758503,45.0,0.5563914346675626,0.33838502238183943,40.0,,47,AO08,10,R
44,1940,AO-2011-6#-00000048,AO,2011,-12.747986,15.767361,30.0,0.4166912674976342,30.0,0.8803408430829504,30.0,0.752772652709081,0.0,45.0,0.5469917732470937,0.33838502238183943,25.0,,48,AO08,10,R
45,1941,AO-2011-6#-00000049,AO,2011,-12.79096,15.743495,26.0,-0.9370392408565268,26.0,0.7531983087525438,26.0,0.7403221751892368,0.0,31.0,0.4956957592256421,0.33838502238183943,22.0,,49,AO08,10,R
46,1942,AO-2011-6#-00000050,AO,2011,-12.875445,15.760207,35.0,-0.9048949980482588,35.0,0.7837638128197258,35.0,0.7464200272921789,0.2876779808912305,29.0,0.477059961531621,0.33838502238183943,29.0,,50,AO08,10,R
47,1943,AO-2011-6#-00000051,AO,2011,-12.743259,15.761831,37.0,0.1603488516584014,37.0,0.86991767240168,37.0,0.7754684721839769,0.0,40.0,0.60676458804558,0.33838502238183943,42.0,,51,AO08,10,R
48,1944,AO-2011-6#-00000052,AO,2011,-12.772853,15.756213,34.0,0.51274041905211,34.0,0.8134892168199607,34.0,0.7859052479933758,0.34641016151377546,40.0,0.4765467177450165,0.33838502238183943,31.0,,52,AO08,10,R
49,1945,AO-2011-6#-00000053,AO,2011,-12.984558,15.943458,36.0,-0.8483053187749844,36.0,0.8660254037844386,36.0,0.7264831572567789,0.21081851067789195,54.0,0.4550371671956169,0.33838502238183943,34.0,,53,AO08,10,R
50,1946,AO-2011-6#-00000054,AO,2011,-12.73975,15.662196,35.0,-1.5046720656039834,35.0,0.7883074092183654,35.0,0.6035608621222174,0.22841609628806428,46.0,0.42970089264842953,0.33838502238183943,32.0,,54,AO08,10,R
51,1947,AO-2011-6#-00000055,AO,2011,-12.537665,16.250486,35.0,-2.1601468651267206,35.0,0.6380774695464942,35.0,0.6035608621222174,0.3813850356982369,33.0,0.27933771075572006,0.33838502238183943,29.0,,55,AO08,10,R
52,1948,AO-2011-6#-00000056,AO,2011,-12.565216,16.261759,34.0,-2.710788878491343,34.0,0.0,34.0,0.6301260378126045,0.30094191754531147,53.0,0.2847911353666229,0.33838502238183943,31.0,,56,AO08,10,R
53,1949,AO-2011-6#-00000057,AO,2011,-13.43746,15.412271,37.0,-2.167649459620426,37.0,0.8542421961772491,37.0,0.3487429162314578,0.0,66.0,0.29722006718889016,0.33838502238183943,37.0,,57,AO08,10,R
54,1950,AO-2011-6#-00000058,AO,2011,-13.530546,15.460572,12.0,-2.4901138028870573,12.0,0.82915619758885,12.0,0.14433756729740638,0.5477225575051661,8.0,0.4130523512800275,0.33838502238183943,7.0,,58,AO08,10,R
55,1951,AO-2011-6#-00000060,AO,2011,-11.971578,16.488123,36.0,-2.571334533369359,36.0,0.0,36.0,0.6821127309893709,0.3872983346207417,48.0,0.22110831935702666,0.33838502238183943,36.0,,60,AO08,10,R
56,1952,AO-2011-6#-00000061,AO,2011,-5.564471,12.20079,32.0,1.02421990285301,32.0,1.0,32.0,0.673145600891813,0.0,31.0,0.6866065623255952,0.33838502238183943,44.0,,61,AO03,1,U
57,1953,AO-2011-6#-00000062,AO,2011,-5.57374,12.192002,32.0,1.9131512481976527,32.0,0.9802741963348827,32.0,0.8477912478906585,0.0,35.0,0.6891448577190683,0.33838502238183943,36.0,,62,AO03,1,U
58,1954,AO-2011-6#-00000063,AO,2011,-9.527211,16.338669,37.0,-0.4505096334875267,37.0,0.4271210980886246,37.0,0.7578418860978353,0.25642430590241294,73.0,0.5687568202294293,0.33838502238183943,41.0,,63,AO12,7,U
59,1955,AO-2011-6#-00000064,AO,2011,-9.542977,16.318552,37.0,0.7098669907259302,37.0,0.6926252447967297,37.0,0.8095711243648734,0.0,33.0,0.6679314367367243,0.33838502238183943,41.0,,64,AO12,7,U
60,1956,AO-2011-6#-00000065,AO,2011,-9.692947,14.432255,37.0,0.610681500539111,37.0,0.9116364851634017,37.0,0.8462955844243879,0.24194335156365354,41.0,0.5847063648542278,0.33838502238183943,41.0,,65,AO05,5,U
61,1957,AO-2011-6#-00000066,AO,2011,-9.68139,14.435284,36.0,-1.3867841522064162,36.0,0.4330127018922193,36.0,0.6123724356957945,0.0,35.0,0.503381423120537,0.33838502238183943,32.0,,66,AO05,5,U
62,1958,AO-2011-6#-00000067,AO,2011,-7.61528,15.052982,34.0,2.402343648764988,35.0,0.9892276929865179,35.0,0.9296696802013683,0.0,32.0,0.782237204262095,0.33838502238183943,49.0,,67,AO15,3,U
63,1959,AO-2011-6#-00000068,AO,2011,-7.619236,15.061034,37.0,1.5717724782731632,37.0,0.9932202608115113,37.0,0.8462955844243879,0.0,32.0,0.7784233148762036,0.33838502238183943,50.0,,68,AO15,3,U
64,1960,AO-2011-6#-00000069,AO,2011,-7.768684,15.252056,37.0,0.7755194007047367,37.0,0.9263412481953441,37.0,0.744348073184887,0.2088931871468374,55.0,0.6477433354125912,0.33838502238183943,40.0,,69,AO15,3,U
65,1961,AO-2011-6#-00000070,AO,2011,-7.774466,15.251551,37.0,0.3954232851331441,37.0,0.8891234675457288,37.0,0.7352146220938077,0.0,70.0,0.6262815432603547,0.33838502238183943,75.0,,70,AO15,3,U
66,1962,AO-2011-6#-00000071,AO,2011,-4.593331,12.862203,34.0,-1.2422093930683602,34.0,0.0,34.0,0.7225363821493087,0.0,38.0,0.5168586432893013,0.33838502238183943,32.0,,71,AO03,1,R
67,1963,AO-2011-6#-00000072,AO,2011,-4.465606,12.862364,11.0,-2.017055879046947,11.0,0.0,11.0,0.7833494518006403,0.0,6.0,0.2047065262876636,0.33838502238183943,6.0,,72,AO03,1,R
68,1964,AO-2011-6#-00000073,AO,2011,-9.598896,21.581055,36.0,-3.645725116801957,36.0,0.0,36.0,0.14433756729740638,0.0,45.0,0.2180999027225083,0.33838502238183943,37.0,,73,AO18,17,R
69,1965,AO-2011-6#-00000074,AO,2011,-9.055912,21.48238,24.0,-3.702385568294836,24.0,0.0,24.0,0.0,0.0,31.0,0.09258200997725513,0.33838502238183943,22.0,,74,AO18,17,R
70,1966,AO-2011-6#-00000075,AO,2011,-10.556164,22.039558,37.0,-3.573060724198856,37.0,0.0,37.0,0.1838036555234519,0.0,39.0,0.29887005248213927,0.33838502238183943,38.0,,75,AO18,17,R
71,1967,AO-2011-6#-00000076,AO,2011,-10.559984,22.166975,37.0,-2.793755668280368,37.0,0.1423736993628749,37.0,0.23249527748763857,0.0,40.0,0.13508829677757908,0.33838502238183943,31.0,,76,AO18,17,R
72,1968,AO-2011-6#-00000077,AO,2011,-11.210758,19.821867,37.0,-3.603843888011001,37.0,0.0,37.0,0.20134681656420722,0.21279807063957257,53.0,0.17473011258766463,0.33838502238183943,35.0,,77,AO18,17,R
73,1969,AO-2011-6#-00000078,AO,2011,-11.150213,19.794632,28.0,-3.665934521973162,28.0,0.0,28.0,0.16366341767699433,0.0,36.0,0.23956482285140715,0.33838502238183943,23.0,,78,AO18,17,R
74,1970,AO-2011-6#-00000079,AO,2011,-7.695138,21.382574,37.0,-3.560365552314447,37.0,0.0,37.0,0.1423736993628749,0.0,44.0,0.21255251451952156,0.33838502238183943,32.0,,79,AO17,8,R
75,1971,AO-2011-6#-00000080,AO,2011,-7.728569,21.314003,37.0,-2.9913224344237617,37.0,0.2847473987257497,37.0,0.4271210980886246,0.0,36.0,0.10455466043478663,0.33838502238183943,23.0,,80,AO17,8,R
76,1972,AO-2011-6#-00000081,AO,2011,-7.36819,20.809591,37.0,-2.059941610626054,37.0,0.36760731104690386,37.0,0.4793012932694108,0.0,50.0,0.37729688731351946,0.33838502238183943,34.0,,81,AO17,8,R
77,1973,AO-2011-6#-00000082,AO,2011,-7.384159,20.796074,37.0,-3.2011802701873338,37.0,0.0,37.0,0.2599376224550181,0.0,46.0,0.2556783693851097,0.33838502238183943,25.0,,82,AO17,8,R
78,1974,AO-2011-6#-00000083,AO,2011,-9.761993,19.65721,36.0,-3.264615930223788,36.0,0.28867513459481287,36.0,0.2357022603955159,0.0,45.0,0.26802375770419595,0.33838502238183943,28.0,,83,AO17,8,R
79,1975,AO-2011-6#-00000084,AO,2011,-9.726207,19.631708,36.0,-3.645959787516105,36.0,0.0,36.0,0.14433756729740638,0.0,34.0,0.23502786055720126,0.33838502238183943,33.0,,84,AO17,8,R
80,1976,AO-2011-6#-00000085,AO,2011,-9.500242,17.465338,37.0,-3.10624206312531,37.0,0.4931969619160719,37.0,0.29637448918190945,0.0,34.0,0.32659863237109044,0.33838502238183943,33.0,,85,AO17,8,R
81,1977,AO-2011-6#-00000086,AO,2011,-9.498591,17.830034,37.0,-3.5451725739600537,37.0,0.0,37.0,0.29637448918190945,0.0,46.0,0.2671167373103965,0.33838502238183943,37.0,,86,AO17,8,R
82,1978,AO-2011-6#-00000087,AO,2011,-9.568134,16.201998,36.0,-1.3896081348692917,36.0,0.0,36.0,0.9860132971832694,0.0,23.0,0.43078791915804354,0.33838502238183943,21.0,,87,AO12,7,R
83,1979,AO-2011-6#-00000088,AO,2011,-9.661635,16.297115,37.0,-3.712780046071708,37.0,0.1423736993628749,37.0,0.0,0.0,43.0,0.3433032811627976,0.33838502238183943,32.0,,88,AO12,7,R
84,1980,AO-2011-6#-00000089,AO,2011,-9.469572,16.157831,29.0,-3.7474499205760488,29.0,0.0,29.0,0.0,0.0,28.0,0.27080128015453203,0.33838502238183943,24.0,,89,AO12,7,R
85,1981,AO-2011-6#-00000090,AO,2011,-9.445209,16.151482,21.0,-3.526248652664836,21.0,0.0,21.0,0.0,0.0,20.0,0.3591970996416556,0.33838502238183943,19.0,,90,AO12,7,R
86,1982,AO-2011-6#-00000091,AO,2011,-8.354865,16.118954,24.0,-2.979504121985733,24.0,0.0,24.0,0.32274861218395146,0.0,26.0,0.33636714634883286,0.33838502238183943,15.0,,91,AO12,7,R
87,1983,AO-2011-6#-00000092,AO,2011,-8.378798,16.116516,21.0,-3.728119011961084,21.0,0.0,21.0,0.0,0.0,19.0,0.2,0.33838502238183943,11.0,,92,AO12,7,R
88,1984,AO-2011-6#-00000093,AO,2011,-8.809969,16.79541,34.0,-0.8437668555772925,34.0,0.0,34.0,0.7225363821493087,0.0,26.0,0.4704959719565399,0.33838502238183943,23.0,,93,AO12,7,R
89,1985,AO-2011-6#-00000094,AO,2011,-8.821804,16.767914,37.0,-2.829783329445006,37.0,0.0,37.0,0.5263335701121742,0.0,34.0,0.38058470870082844,0.33838502238183943,23.0,,94,AO12,7,R
90,1986,AO-2011-6#-00000095,AO,2011,-8.495734,16.404243,29.0,-3.696149069097726,29.0,0.0,29.0,0.1608168802256692,0.0,23.0,0.2138089935299395,0.33838502238183943,11.0,,95,AO12,7,R
91,1987,AO-2011-6#-00000096,AO,2011,-8.52078,16.361115,24.0,-3.3845281908879405,24.0,0.0,24.0,0.30618621784789724,0.0,22.0,0.320244267673043,0.33838502238183943,19.0,,96,AO12,7,R
92,1988,AO-2011-6#-00000097,AO,2011,-10.972333,17.549232,36.0,-2.413158246246499,36.0,0.8660254037844386,36.0,0.0,0.0,25.0,0.2345207879911715,0.33838502238183943,16.0,,97,AO12,7,R
93,1989,AO-2011-6#-00000098,AO,2011,-10.999863,17.564072,31.0,-1.1829179114049022,31.0,0.8660254037844386,31.0,0.6413192049055175,0.0,33.0,0.33166247903553997,0.33838502238183943,24.0,,98,AO12,7,R
94,1990,AO-2011-6#-00000099,AO,2011,-9.478349,16.860985,33.0,-3.397392592039703,33.0,0.0,33.0,0.2132007163556106,0.0,29.0,0.4251050290390431,0.33838502238183943,24.0,,99,AO12,7,R
95,1991,AO-2011-6#-00000100,AO,2011,-9.481052,16.859833,33.0,-3.3507975153688703,33.0,0.0,33.0,0.3015113445777636,0.0,34.0,0.35771382930139756,0.33838502238183943,28.0,,100,AO12,7,R
96,1992,AO-2011-6#-00000101,AO,2011,-9.271637,15.235037,34.0,-3.389137198340992,34.0,0.0,34.0,0.3638034375544994,0.0,25.0,0.44665770517260994,0.33838502238183943,23.0,,101,AO05,5,R
97,1993,AO-2011-6#-00000102,AO,2011,-9.253066,15.241698,28.0,-3.653966663706728,28.0,0.0,28.0,0.18898223650461357,0.0,9.0,0.38297084310253526,0.33838502238183943,12.0,,102,AO05,5,U
98,1994,AO-2011-6#-00000103,AO,2011,-8.177555,15.379147,37.0,-2.503584119818303,37.0,0.1423736993628749,37.0,0.6419985686605245,0.0,51.0,0.45023803228324205,0.33838502238183943,40.0,,103,AO05,5,R
99,1995,AO-2011-6#-00000104,AO,2011,-8.205036,15.397273,35.0,-3.187651896981752,35.0,0.0,35.0,0.4472135954999579,0.0,31.0,0.33166247903553997,0.33838502238183943,20.0,,104,AO05,5,R
100,1996,AO-2011-6#-00000105,AO,2011,-8.896356,15.599051,35.0,-3.6678477628307777,35.0,0.0,35.0,0.0,0.0,45.0,0.361068373539376,0.33838502238183943,27.0,,105,AO05,5,R
101,1997,AO-2011-6#-00000106,AO,2011,-8.989537,15.580459,25.0,-2.45926721010066,26.0,0.6650621717611762,26.0,0.3922322702763681,0.3872983346207417,16.0,0.43424811867344754,0.33838502238183943,12.0,,106,AO05,5,R
102,1998,AO-2011-6#-00000107,AO,2011,-7.790408,15.392677,37.0,-3.278746271018959,37.0,0.3487429162314578,37.0,0.2847473987257497,0.0,55.0,0.32568608900508567,0.33838502238183943,48.0,,107,AO15,3,R
103,1999,AO-2011-6#-00000108,AO,2011,-8.02952,15.575171,31.0,-2.792079475948398,31.0,0.5388159060803247,31.0,0.4115274458765507,0.0,31.0,0.2507132682112035,0.33838502238183943,22.0,,108,AO15,3,R
104,2000,AO-2011-6#-00000109,AO,2011,-6.066164,15.087652,37.0,-0.3942568477709724,37.0,0.8542421961772491,37.0,0.604040449692622,0.0,69.0,0.5428101483418094,0.33838502238183943,48.0,,109,AO15,3,R
105,2001,AO-2011-6#-00000110,AO,2011,-6.081505,15.064407,37.0,-1.7825226330972994,37.0,0.6974858324629157,37.0,0.5198752449100363,0.21693045781865616,51.0,0.46006717724716567,0.33838502238183943,49.0,,110,AO15,3,R
106,2002,AO-2011-6#-00000111,AO,2011,-6.661051,15.11861,12.0,-2.3395602614744164,12.0,0.4330127018922193,12.0,0.5400617248673216,0.0,19.0,0.501426536422407,0.33838502238183943,17.0,,111,AO15,3,R
107,2003,AO-2011-6#-00000112,AO,2011,-6.696079,15.13254,22.0,-1.752052353005784,22.0,0.5838742081211423,22.0,0.5539117094069973,0.0,25.0,0.5272778944939547,0.33838502238183943,26.0,,112,AO15,3,R
108,2004,AO-2011-6#-00000113,AO,2011,-7.549677,15.45235,37.0,-3.366073340467921,37.0,0.376685401750442,37.0,0.0,0.19674775073518588,62.0,0.39295029951407184,0.33838502238183943,46.0,,113,AO15,3,R
109,2005,AO-2011-6#-00000114,AO,2011,-7.285451,15.377354,37.0,-3.571016063032047,37.0,0.0,37.0,0.23249527748763857,0.0,68.0,0.3964124835860459,0.33838502238183943,44.0,,114,AO15,3,R
110,2006,AO-2011-6#-00000115,AO,2011,-6.492766,16.196566,36.0,-2.512331007871917,36.0,0.5773502691896257,36.0,0.5204164998665332,0.22360679774997894,48.0,0.4420031621683213,0.33838502238183943,37.0,,115,AO15,3,R
111,2007,AO-2011-6#-00000116,AO,2011,-6.613551,16.243774,37.0,-2.3345127029627,37.0,0.5133356733303399,37.0,0.6151246852292456,0.3554093266554554,38.0,0.4814412885136819,0.33838502238183943,32.0,,116,AO15,3,R
112,2008,AO-2011-6#-00000117,AO,2011,-6.622739,16.385077,37.0,-2.745197005042403,37.0,0.376685401750442,37.0,0.532713603903433,0.2088931871468374,55.0,0.5045507195232493,0.33838502238183943,40.0,,117,AO15,3,R
113,2009,AO-2011-6#-00000118,AO,2011,-6.58359,16.46329,35.0,-2.70975499848332,35.0,0.35856858280031806,35.0,0.560611910581388,0.4296689244236597,39.0,0.42201331506865764,0.33838502238183943,30.0,,118,AO15,3,R
114,2010,AO-2011-6#-00000119,AO,2011,-6.476821,15.739399,37.0,-3.114605961278329,37.0,0.5133356733303399,37.0,0.29637448918190945,0.35233213170882205,58.0,0.38613856325576007,0.33838502238183943,43.0,,119,AO15,3,R
115,2011,AO-2011-6#-00000120,AO,2011,-6.496367,15.90848,37.0,-3.138172983421995,37.0,0.4931969619160719,37.0,0.3075623426146228,0.35233213170882205,58.0,0.3775955471301847,0.33838502238183943,41.0,,120,AO15,3,R
116,2012,AO-2011-6#-00000121,AO,2011,-14.924358,13.499334,37.0,1.9760113775082744,37.0,0.9932202608115113,37.0,0.8621155625803557,0.3872983346207417,32.0,0.7936862655979111,0.33838502238183943,46.0,,121,AO09,15,U
117,2013,AO-2011-6#-00000122,AO,2011,-14.921202,13.4958,36.0,2.080210425554833,36.0,0.9166666666666666,36.0,0.8936504412303007,0.0,32.0,0.8332779605080399,0.33838502238183943,43.0,,122,AO09,15,U
118,2014,AO-2011-6#-00000123,AO,2011,-14.916416,13.501424,33.0,2.287370072644663,33.0,0.9574271077563381,33.0,0.929320377284585,0.0,25.0,0.8097857097732064,0.33838502238183943,37.0,,123,AO09,15,U
119,2015,AO-2011-6#-00000124,AO,2011,-14.926751,13.495507,35.0,2.181571753473228,35.0,0.992831448793946,35.0,0.870139561876632,0.0,43.0,0.7449934211577905,0.33838502238183943,47.0,,124,AO09,15,U
