,country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural,water_index,sanitation_index,under5_mort,women_edu,women_bmi
71,angola,2011,-10.559984,22.166975,AGO.13,AGO.13.3,-1.03623521327972,37,0,0.1423737,0.23249528,0.0,0.15462509,0.5871262
72,angola,2011,-11.210758,19.821867,AGO.13,AGO.13.2,-1.23323953151703,37,0,0.0,0.20134681,0.3634219,0.2,0.6509032
73,angola,2011,-11.150213,19.794632,AGO.13,AGO.13.2,-1.25253260135651,28,0,0.0,0.16366342,0.0,0.27421126,0.48623678
74,angola,2011,-7.695138,21.382574,AGO.12,AGO.12.1,-1.01315188407898,37,0,0.0,0.1423737,0.0,0.24329236,0.4796541
75,angola,2011,-7.728569,21.314003,AGO.12,AGO.12.1,-0.952350854873657,37,0,0.2847474,0.4271211,0.0,0.11967561,0.50362617
76,angola,2011,-7.36819,20.809591,AGO.12,AGO.12.4,-0.157152786850929,37,0,0.3676073,0.4793013,0.0,0.43186247,0.5439213
77,angola,2011,-7.384159,20.796074,AGO.12,AGO.12.4,-0.794834494590759,37,0,0.0,0.2599376,0.0,0.2926552,0.5329293
78,angola,2011,-9.761993,19.65721,AGO.12,AGO.12.7,-1.03277003765106,36,0,0.28867513,0.23570226,0.0,0.306786,0.57442194
79,angola,2011,-9.726207,19.631708,AGO.12,AGO.12.7,-1.12079250812531,36,0,0.0,0.14433756,0.0,0.26901814,0.5340132
80,angola,2011,-9.500242,17.465338,AGO.12,AGO.12.9,-0.955533027648926,37,0,0.49319696,0.2963745,0.0,0.3738321,0.5376117
81,angola,2011,-9.498591,17.830034,AGO.12,AGO.12.9,-1.14300203323364,37,0,0.0,0.2963745,0.0,0.3057478,0.6365125
82,angola,2011,-9.568134,16.201998,AGO.14,AGO.14.9,-0.722014427185059,36,0,0.0,0.9860133,0.0,0.4930895,0.75284857
83,angola,2011,-9.661635,16.297115,AGO.14,AGO.14.9,-1.06794846057892,37,0,0.1423737,0.0,0.0,0.39295262,0.6834507
84,angola,2011,-9.469572,16.157831,AGO.14,AGO.14.1,-1.02397954463959,29,0,0.0,0.0,0.0,0.30996522,0.5498916
85,angola,2011,-9.445209,16.151482,AGO.14,AGO.14.1,-0.958844065666199,21,0,0.0,0.0,0.0,0.41114503,0.64968926
86,angola,2011,-8.354865,16.118954,AGO.14,AGO.14.2,-0.677431762218475,24,0,0.0,0.3227486,0.0,0.38501337,0.53434324
87,angola,2011,-8.378798,16.116516,AGO.14,AGO.14.2,-1.18170702457428,21,0,0.0,0.0,0.0,0.22892447,0.5010079
88,angola,2011,-8.809969,16.79541,AGO.14,AGO.14.5,0.409049183130264,34,0,0.0,0.7225364,0.0,0.5385402,0.6693182
89,angola,2011,-8.821804,16.767914,AGO.14,AGO.14.5,-0.8000448346138,37,0,0.0,0.5263336,0.0,0.4356258,0.5890053
90,angola,2011,-8.495734,16.404243,AGO.14,AGO.14.5,-1.13720452785492,29,0,0.0,0.16081688,0.0,0.24473056,0.5083851
91,angola,2011,-8.52078,16.361115,AGO.14,AGO.14.5,-0.920501232147217,24,0,0.0,0.30618623,0.0,0.36655876,0.49882457
92,angola,2011,-10.972333,17.549232,AGO.14,AGO.14.8,-0.858869731426239,36,0,0.8660254,0.0,0.0,0.26843774,0.6104899
93,angola,2011,-10.999863,17.564072,AGO.14,AGO.14.8,-0.577543020248413,31,0,0.8660254,0.6413192,0.0,0.3796283,0.5833317
94,angola,2011,-9.478349,16.860985,AGO.14,AGO.14.12,-0.810440599918365,33,0,0.0,0.21320072,0.0,0.48658472,0.6205772
95,angola,2011,-9.481052,16.859833,AGO.14,AGO.14.12,-0.934135735034943,33,0,0.0,0.30151135,0.0,0.40944725,0.5355526
96,angola,2011,-9.271637,15.235037,AGO.6,AGO.6.9,-1.01384294033051,34,0,0.0,0.36380345,0.0,0.5112544,0.60307187
97,angola,2011,-9.253066,15.241698,AGO.6,AGO.6.9,-1.09577298164368,28,1,0.0,0.18898223,0.0,0.438357,0.6486662
98,angola,2011,-8.177555,15.379147,AGO.6,AGO.6.1,-0.666117131710052,37,0,0.1423737,0.6419986,0.0,0.51535255,0.6648189
99,angola,2011,-8.205036,15.397273,AGO.6,AGO.6.1,-0.983263194561005,35,0,0.0,0.4472136,0.0,0.3796283,0.61298597
100,angola,2011,-8.896356,15.599051,AGO.6,AGO.6.13,-1.12501680850983,35,0,0.0,0.0,0.0,0.41328695,0.6787353
101,angola,2011,-8.989537,15.580459,AGO.6,AGO.6.13,-0.752867877483368,25,0,0.6650622,0.39223227,0.6614378,0.49705014,0.631439
102,angola,2011,-7.790408,15.392677,AGO.17,AGO.17.10,-1.02324163913727,37,0,0.34874293,0.2847474,0.0,0.3727876,0.5268608
103,angola,2011,-8.02952,15.575171,AGO.17,AGO.17.10,-0.882599413394928,31,0,0.5388159,0.41152745,0.0,0.28697202,0.520628
104,angola,2011,-6.066164,15.087652,AGO.17,AGO.17.7,0.157952710986137,37,0,0.8542422,0.60404044,0.0,0.6213127,0.7144325
105,angola,2011,-6.081505,15.064407,AGO.17,AGO.17.7,-0.481426566839218,37,0,0.69748586,0.5198752,0.3704793,0.5266032,0.61436903
106,angola,2011,-6.661051,15.11861,AGO.17,AGO.17.6,-0.600045263767242,12,0,0.4330127,0.5400617,0.0,0.57394403,0.68205714
107,angola,2011,-6.696079,15.13254,AGO.17,AGO.17.6,-0.543602764606476,22,0,0.5838742,0.5539117,0.0,0.6035341,0.7232854
108,angola,2011,-7.549677,15.45235,AGO.17,AGO.17.5,-1.0471408367157,37,0,0.3766854,0.0,0.33601075,0.44977972,0.6434581
109,angola,2011,-7.285451,15.377354,AGO.17,AGO.17.5,-1.16298651695251,37,0,0.0,0.23249528,0.0,0.45374262,0.60320985
110,angola,2011,-6.492766,16.196566,AGO.17,AGO.17.12,-0.969230234622955,36,0,0.57735026,0.5204165,0.3818813,0.5059267,0.68512356
111,angola,2011,-6.613551,16.243774,AGO.17,AGO.17.12,-0.901126623153687,37,0,0.51333565,0.6151247,0.606977,0.5510685,0.63018566
112,angola,2011,-6.622739,16.385077,AGO.17,AGO.17.12,-0.884259283542633,37,0,0.3766854,0.5327136,0.35675302,0.5775201,0.62459725
113,angola,2011,-6.58359,16.46329,AGO.17,AGO.17.12,-0.894660949707031,35,0,0.35856858,0.5606119,0.7337994,0.4830459,0.62027305
114,angola,2011,-6.476821,15.739399,AGO.17,AGO.17.7,-1.02182984352112,37,0,0.51333565,0.2963745,0.60172164,0.44198287,0.62128943
115,angola,2011,-6.496367,15.90848,AGO.17,AGO.17.4,-1.02714169025421,37,0,0.49319696,0.30756235,0.60172164,0.4322043,0.6078035
116,angola,2011,-14.924358,13.499334,AGO.10,AGO.10.10,1.13657021522522,37,1,0.99322027,0.86211556,0.6614378,0.9084711,0.84174955
117,angola,2011,-14.921202,13.4958,AGO.10,AGO.10.10,1.81660413742065,36,1,0.9166667,0.8936504,0.0,0.95378864,0.8710249
118,angola,2011,-14.916416,13.501424,AGO.10,AGO.10.10,1.8642486333847,33,1,0.95742714,0.9293204,0.0,0.92689884,0.88883686
119,angola,2011,-14.926751,13.495507,AGO.10,AGO.10.10,1.57822442054749,35,1,0.9928314,0.87013954,0.0,0.8527362,0.852154
120,angola,2011,-14.912081,13.501654,AGO.10,AGO.10.10,1.33544158935547,34,1,0.8993462,0.7905694,0.4472136,0.8031799,0.7844059
121,angola,2011,-14.925065,13.495747,AGO.10,AGO.10.10,1.67197489738464,35,1,0.82375443,0.8984113,0.0,0.9054663,0.80600363
122,angola,2011,-14.920751,13.493788,AGO.10,AGO.10.10,1.54196131229401,35,1,0.8062258,0.8451543,0.0,0.88644475,0.8302333
123,angola,2011,-14.91614,13.508469,AGO.10,AGO.10.10,1.72541570663452,32,1,1.0,0.8705243,0.0,0.8675642,0.85268337
124,angola,2011,-17.066422,15.719677,AGO.8,AGO.8.2,1.00921046733856,37,1,0.80538726,0.8737926,0.3859225,0.7866129,0.780399
125,angola,2011,-17.06959,15.705331,AGO.8,AGO.8.2,1.38325881958008,37,1,0.7969536,0.8178746,0.0,0.81769645,0.8163512
126,angola,2011,-15.121938,12.141942,AGO.16,AGO.16.3,0.800037503242493,33,1,1.0,0.66286796,0.37416574,0.6446667,0.7052846
127,angola,2011,-15.193016,12.161707,AGO.16,AGO.16.3,2.11094522476196,32,1,1.0,0.96824586,0.49130368,0.9148633,0.982013
128,angola,2011,-15.81808,11.82366,AGO.16,AGO.16.4,1.42686855792999,32,1,1.0,0.8838835,0.0,0.7900308,0.91596216
129,angola,2011,-15.798489,11.856787,AGO.16,AGO.16.4,1.15505421161652,34,1,1.0,0.65304714,0.45374262,0.7262063,0.8467903
130,angola,2011,-15.808056,17.921413,AGO.5,AGO.5.7,-1.11222183704376,37,0,0.6151247,0.0,0.0,0.3762235,0.4950494
131,angola,2011,-15.469869,17.996157,AGO.5,AGO.5.7,-0.859808743000031,35,0,1.0,0.0,0.0,0.25790665,0.8069511
132,angola,2011,-15.498097,17.98579,AGO.5,AGO.5.7,-0.878539800643921,37,0,0.9966159,0.0,0.0,0.34233692,0.70716304
133,angola,2011,-15.499702,17.969204,AGO.5,AGO.5.7,-0.87233978509903,37,0,1.0,0.0,0.52915025,0.3337944,0.6340056
134,angola,2011,-16.219002,17.676092,AGO.5,AGO.5.7,-1.23004925251007,37,0,0.0,0.0,0.398862,0.27627364,0.66621315
135,angola,2011,-15.812094,17.51968,AGO.5,AGO.5.7,-1.20299100875854,24,0,0.0,0.0,0.0,0.33849373,0.53566396
136,angola,2011,-15.874966,17.406166,AGO.5,AGO.5.7,-1.26909220218658,13,0,0.0,0.0,0.0,0.4411943,0.68202156
137,angola,2011,-15.300348,17.354067,AGO.5,AGO.5.7,-1.15796661376953,25,0,0.51961523,0.0,0.0,0.20291987,0.5143774
138,angola,2011,-16.296247,22.04326,AGO.5,AGO.5.9,-1.07558178901672,37,0,0.49319696,0.0,0.68313,0.33703154,0.62069786
139,angola,2011,-16.363459,22.002348,AGO.5,AGO.5.9,-1.10103976726532,34,0,0.4925922,0.0,0.0,0.36581898,0.5353455
140,angola,2011,-11.433788,20.167402,AGO.15,AGO.15.2,-0.836628794670105,37,0,0.49319696,0.47220016,0.35355338,0.4549673,0.66687465
141,angola,2011,-11.33952,20.184084,AGO.15,AGO.15.2,-0.59268707036972,37,0,0.7533708,0.44265783,0.3818813,0.44918227,0.61165565
142,angola,2011,-14.178899,21.394238,AGO.15,AGO.15.8,-1.00306391716003,37,0,0.49319696,0.2963745,0.33875373,0.40583974,0.683958
143,angola,2011,-14.135031,21.503647,AGO.15,AGO.15.8,-1.02522885799408,37,0,0.51333565,0.3389172,0.0,0.41042563,0.5883071
144,angola,2011,-11.886975,22.924997,AGO.15,AGO.15.1,-1.090052485466,37,0,0.5327136,0.2963745,0.0,0.23602827,0.5851764
145,angola,2011,-11.915085,22.876839,AGO.15,AGO.15.1,-1.01936089992523,37,0,0.60404044,0.40269363,0.41833,0.18583623,0.63924015
146,angola,2011,-10.719151,22.2021,AGO.15,AGO.15.5,-0.256668001413345,37,0,0.9966159,0.5,0.0,0.5489779,0.6796967
147,angola,2011,-10.691041,22.233158,AGO.15,AGO.15.5,-0.0876544490456581,37,0,0.99322027,0.53901815,0.37416574,0.6123469,0.6608521
148,angola,2011,-16.747717,14.987153,AGO.8,AGO.8.6,0.211549818515778,36,0,0.6972167,0.7637626,0.4082483,0.62842643,0.6552107
149,angola,2011,-16.68824,15.01652,AGO.8,AGO.8.6,-1.1446328163147,12,0,0.0,0.28867513,0.0,0.28697202,0.5455934
150,angola,2011,-17.10727,14.731981,AGO.8,AGO.8.6,-1.16648209095001,37,0,0.0,0.08219949,0.0,0.44652078,0.68202156
151,angola,2011,-17.277098,14.603176,AGO.8,AGO.8.6,-1.25818300247192,36,0,0.0,0.083333336,0.0,0.26196843,0.5589657
152,angola,2011,-16.569324,13.935462,AGO.8,AGO.8.1,-1.11952424049377,37,0,0.0,0.08219949,0.94733095,0.50729966,0.7032887
153,angola,2011,-16.432446,13.879785,AGO.8,AGO.8.1,-1.19205212593079,31,0,0.0,0.0,0.0,0.4700499,0.6334884
154,angola,2011,-15.052206,13.563021,AGO.10,AGO.10.10,-0.900944113731384,30,0,0.0,0.24152295,0.0,0.4274583,0.52552825
155,angola,2011,-15.05934,13.55733,AGO.10,AGO.10.10,-0.801721632480621,37,0,0.6313863,0.0,0.43495885,0.46778578,0.66562074
156,angola,2011,-14.703161,13.854702,AGO.10,AGO.10.10,-0.710649311542511,37,0,0.7622867,0.2599376,0.33875373,0.42008403,0.6878915
157,angola,2011,-14.700672,13.857399,AGO.10,AGO.10.10,-0.491313308477402,37,0,0.7118685,0.1423737,0.3704793,0.50847805,0.68921477
158,angola,2011,-15.352912,13.985749,AGO.10,AGO.10.3,-0.579489648342133,37,0,0.7259663,0.0,0.0,0.4261441,0.527557
159,angola,2011,-15.374823,14.003732,AGO.10,AGO.10.3,-0.502918541431427,37,0,0.69748586,0.0,0.37416574,0.44652078,0.6371399
160,angola,2011,-13.848003,14.492118,AGO.10,AGO.10.2,-0.65778648853302,36,0,0.45643547,0.16666667,0.3307189,0.4994114,0.63575673
161,angola,2011,-13.858824,14.505897,AGO.10,AGO.10.2,-0.986010551452637,37,0,0.0,0.08219949,0.0,0.49267074,0.6699095
162,angola,2011,-14.854868,14.541673,AGO.10,AGO.10.13,-0.539738237857819,37,0,0.7969536,0.0,0.4605662,0.47641656,0.6534723
163,angola,2011,-14.82908,14.543073,AGO.10,AGO.10.13,-0.289916187524796,32,0,0.8244316,0.17677669,0.3818813,0.6744642,0.6511111
164,angola,2011,-14.744015,15.024417,AGO.10,AGO.10.11,-0.913845539093018,36,0,0.72648317,0.083333336,0.0,0.27970573,0.5817057
165,angola,2011,-14.786573,14.932136,AGO.10,AGO.10.11,-0.743605434894562,37,0,0.7212976,0.20134681,0.57735026,0.4037638,0.5919263
166,angola,2011,-14.222603,14.877484,AGO.10,AGO.10.4,-0.819722712039948,37,0,0.5263336,0.20134681,0.0,0.386953,0.55095905
167,angola,2011,-14.009649,14.971961,AGO.10,AGO.10.1,-0.826906085014343,37,0,0.551411,0.16439898,0.31399292,0.41833,0.587892
168,angola,2011,-15.753388,13.883774,AGO.10,AGO.10.6,-0.210351467132568,37,0,0.88531566,0.23249528,0.47140452,0.5655403,0.6231464
169,angola,2011,-15.750301,13.865579,AGO.10,AGO.10.6,-0.55951315164566,37,0,0.69748586,0.0,0.34740415,0.5438032,0.6936884
170,angola,2011,-15.785221,12.099683,AGO.16,AGO.16.4,-0.661220967769623,36,0,1.0,0.16666667,0.0,0.45983338,0.6978947
171,angola,2011,-15.784844,12.102887,AGO.16,AGO.16.4,-0.737723767757416,34,0,1.0,0.0,0.42919752,0.47127846,0.62467515
172,angola,2011,-14.117284,13.235936,AGO.16,AGO.16.2,-1.03021395206451,32,0,0.21650635,0.0,0.0,0.36829355,0.62451965
173,angola,2011,-14.084452,13.298436,AGO.16,AGO.16.2,-0.840183556079865,31,0,0.0,0.1796053,0.46409547,0.35389984,0.62275386
174,angola,2011,-8.817997,13.233722,AGO.11,AGO.11.3,2.13965368270874,27,1,1.0,0.9813068,0.0,1.0108346,0.8641122
175,angola,2011,-8.823097,13.229825,AGO.11,AGO.11.3,2.39352989196777,28,1,1.0,1.0,0.0,1.0217743,0.8821045
176,angola,2011,-8.816141,13.23632,AGO.11,AGO.11.3,2.47592210769653,34,1,0.99631673,0.90748525,0.0,1.0763924,0.90898395
177,angola,2011,-8.813405,13.244106,AGO.11,AGO.11.3,1.15836322307587,34,1,0.9625334,0.747545,0.0,0.75431025,0.8477172
178,angola,2011,-8.840443,13.224205,AGO.11,AGO.11.5,1.80963087081909,34,1,0.9851844,0.9155519,0.0,0.96406007,0.8689593
179,angola,2011,-8.827519,13.225791,AGO.11,AGO.11.5,1.85235702991486,35,1,1.0,0.9141741,0.0,0.9120113,0.91373444
180,angola,2011,-8.846415,13.224051,AGO.11,AGO.11.5,1.99294483661652,22,1,0.98280674,0.8918826,0.0,1.0096893,0.89311886
181,angola,2011,-8.875834,13.231401,AGO.11,AGO.11.4,1.38676726818085,28,1,0.7319251,0.82375443,0.0,0.72331417,0.7921158
182,angola,2011,-8.835869,13.210838,AGO.11,AGO.11.7,1.57732355594635,35,1,0.9856108,0.8944272,0.0,0.82805663,0.86986125
183,angola,2011,-8.832266,13.221907,AGO.11,AGO.11.5,1.99323892593384,30,1,1.0,0.9746794,0.0,0.91302437,0.8638603
184,angola,2011,-8.826286,13.228105,AGO.11,AGO.11.5,1.59564912319183,28,1,0.8813545,0.9161254,0.0,0.8277539,0.82621527
185,angola,2011,-8.833632,13.229804,AGO.11,AGO.11.5,1.5986499786377,26,1,0.7138735,0.9040507,0.0,0.88782614,0.84830314
186,angola,2011,-8.856284,13.211205,AGO.11,AGO.11.5,1.49419701099396,36,1,0.8498366,0.88975656,0.0,0.7941969,0.8101822
187,angola,2011,-8.87411,13.197329,AGO.11,AGO.11.5,1.45406448841095,33,1,0.83029747,0.8164966,0.0,0.77424335,0.8595522
188,angola,2011,-8.868386,13.208145,AGO.11,AGO.11.5,1.70844566822052,32,1,0.875,0.9013878,0.0,0.8054691,0.82973677
