,country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural,water_index,sanitation_index,under5_mort,women_edu,women_bmi
34,angola,2011,-12.106623,16.69557,AGO.3,AGO.3.7,-1.04850649833679,25,0,-2.0563690972691773,-1.4572054295194574,1.8104539808332791,-0.8005607034863094,-1.2029023104120196
35,angola,2011,-12.186224,16.745167,AGO.3,AGO.3.7,-0.829582512378693,35,0,-2.0563690972691773,-1.2634797843200132,0.23126470259873647,-0.889813596914851,-1.2029023104120196
36,angola,2011,-11.383436,16.205631,AGO.3,AGO.3.1,-0.623327672481537,37,0,1.3078887158762376,-0.6818119898233709,0.5768785177005722,-0.883766788345504,-1.2029023104120196
37,angola,2011,-11.342776,16.201752,AGO.3,AGO.3.1,-0.948899269104004,31,0,-2.0563690972691773,-0.8065059841519693,0.21271957105668676,-0.7203807992242628,-1.2029023104120196
38,angola,2011,-12.216219,17.517328,AGO.3,AGO.3.2,-0.951153218746185,33,0,-0.45070059554068365,-0.8883197990616197,-0.5290856906253024,-1.5506648078325624,-1.2029023104120196
39,angola,2011,-12.170704,17.546886,AGO.3,AGO.3.2,-1.06607961654663,31,0,-2.0563690972691773,-1.01155833038122,1.412234462287137,-1.307593098069726,-1.2029023104120196
40,angola,2011,-12.13176,17.923544,AGO.3,AGO.3.6,-1.24290645122528,32,0,-2.0563690972691773,-1.4942857287959135,0.4213523009047462,-1.5838972681517,-1.2029023104120196
41,angola,2011,-13.913492,17.286135,AGO.3,AGO.3.5,-1.22812163829803,36,0,-2.0563690972691773,-1.5972865601194028,-0.5290856906253024,-1.5604989032331238,-1.2029023104120196
42,angola,2011,-13.751458,17.183674,AGO.3,AGO.3.5,-1.16334104537964,34,0,-2.0563690972691773,-1.4709157922771388,0.3157480796236295,-1.1613702726655197,-1.2029023104120196
43,angola,2011,-12.91732,15.720189,AGO.9,AGO.9.5,0.902192950248718,32,0,1.1239058667198478,0.9225552061873872,0.14678132557384324,-0.1404216167182939,-1.2029023104120196
44,angola,2011,-12.747986,15.767361,AGO.9,AGO.9.5,0.209765985608101,30,0,0.5509307079185191,0.7746754412158062,-0.5290856906253024,-0.1921218299862097,-1.2029023104120196
45,angola,2011,-12.79096,15.743495,AGO.9,AGO.9.5,-0.164373964071274,26,0,-0.1477997609655284,0.6958967834123466,-0.5290856906253024,-0.4587411116323208,-1.2029023104120196
46,angola,2011,-12.875445,15.760207,AGO.9,AGO.9.5,-0.212368860840797,35,0,0.01024641652014923,0.7343159317992555,0.5196734724423373,-0.5491072106282029,-1.2029023104120196
47,angola,2011,-12.743259,15.761831,AGO.9,AGO.9.5,0.206417515873909,37,0,0.4895557343003261,0.9216604113206772,-0.5290856906253024,0.15165101667837314,-1.2029023104120196
48,angola,2011,-12.772853,15.756213,AGO.9,AGO.9.5,0.29319104552269,34,0,0.1699779849594065,0.990717521033814,0.9916150958227754,-0.5515469685604197,-1.2029023104120196
49,angola,2011,-12.984558,15.943458,AGO.9,AGO.9.5,-0.0407793372869492,36,0,0.46682426258988396,0.6098741110982235,0.03413682287398567,-0.651433528608834,-1.2029023104120196
50,angola,2011,-12.73975,15.662196,AGO.9,AGO.9.5,-0.367856502532959,35,0,0.03427682947118782,-0.08296413388589977,0.1320885643521227,-0.7631741856272795,-1.2029023104120196
51,angola,2011,-12.537665,16.250486,AGO.9,AGO.9.3,-0.818283557891846,35,0,-0.6866355590599722,-0.08296413388589977,1.3141879899178224,-1.29462752734423,-1.2029023104120196
52,angola,2011,-12.565216,16.261759,AGO.9,AGO.9.3,-0.871328175067902,34,0,-2.0563690972691773,0.05592006028281942,0.6186130161279637,-1.2792919060560088,-1.2029023104120196
53,angola,2011,-13.43746,15.412271,AGO.9,AGO.9.2,-0.835232496261597,37,0,0.39862984745855795,-1.1113135258440985,-0.5290856906253024,-1.243232472216137,-1.2029023104120196
54,angola,2011,-13.530546,15.460572,AGO.9,AGO.9.2,-0.909515857696533,12,0,0.25655814926829557,-1.5384289422202662,3.272666275494892,-0.8331149503295464,-1.2029023104120196
55,angola,2011,-11.971578,16.488123,AGO.9,AGO.9.8,-0.80119651556015,36,0,-2.0563690972691773,0.3450148305521084,1.3717902924347949,-1.439889940102103,-1.2029023104120196
56,angola,2011,-5.564471,12.20079,AGO.4,AGO.4.3,1.03297924995422,32,1,1.3078887158762376,0.29351441489036373,-0.5290856906253024,0.6664150448870586,-1.2029023104120196
57,angola,2011,-5.57374,12.192002,AGO.4,AGO.4.3,1.30253994464874,31,1,1.176472395050245,1.419166357211353,-0.5290856906253024,0.683822524101845,-1.2029023104120196
58,angola,2011,-9.527211,16.338669,AGO.14,AGO.14.9,0.643735647201538,37,1,-1.4426193610872433,0.8071266683818168,0.3041750142777538,-0.0710676720906019,-1.2029023104120196
59,angola,2011,-9.542977,16.318552,AGO.14,AGO.14.9,1.17173480987549,37,1,-0.44243460582779576,1.1507278971983985,-0.5290856906253024,0.5403169637458006,-1.2029023104120196
60,angola,2011,-9.692947,14.432255,AGO.6,AGO.6.5,0.945922434329987,37,1,0.739601923115188,1.408428818810835,0.21271957105668676,0.02064002328485856,-1.2029023104120196
61,angola,2011,-9.68139,14.435284,AGO.6,AGO.6.5,0.211902379989624,36,1,-1.4255707573044119,-0.03755968579228018,-0.5290856906253024,-0.420464438586171,-1.2029023104120196
62,angola,2011,-7.61528,15.052982,AGO.17,AGO.17.16,1.83545529842377,34,1,1.235797477023122,2.0359101104830213,-0.5290856906253024,1.3666220149348975,-1.2029023104120196
63,angola,2011,-7.619236,15.061034,AGO.17,AGO.17.16,1.37665677070618,37,1,1.2624257724553534,1.408428818810835,-0.5290856906253024,1.3369511442406332,-1.2029023104120196
64,angola,2011,-7.768684,15.252056,AGO.17,AGO.17.10,1.06142520904541,37,1,0.8305278099569559,0.7212263611776708,0.023896413537634907,0.40791397854747957,-1.2029023104120196
65,angola,2011,-7.774466,15.251551,AGO.17,AGO.17.10,0.656859934329987,37,1,0.603213092852536,0.6639594897082411,-0.5290856906253024,0.27161341629570174,-1.2029023104120196
66,angola,2011,-4.593331,12.862203,AGO.4,AGO.4.1,0.0344385989010334,34,0,-2.0563690972691773,0.5856386213750497,-0.5290856906253024,-0.3519224891779493,-1.2029023104120196
67,angola,2011,-4.465606,12.862364,AGO.4,AGO.4.1,-0.622969925403595,11,0,-2.0563690972691773,0.9737212035656141,-0.5290856906253024,-1.474704898531676,-1.2029023104120196
68,angola,2011,-9.598896,21.581055,AGO.13,AGO.13.3,-1.2406439781189,36,0,-2.0563690972691773,-1.5384289422202662,-0.5290856906253024,-1.4464765538590492,-1.2029023104120196
69,angola,2011,-9.055912,21.48238,AGO.13,AGO.13.3,-1.21234536170959,24,0,-2.0563690972691773,-1.626715369068971,-0.5290856906253024,-1.6408672001273648,-1.2029023104120196
70,angola,2011,-10.556164,22.039558,AGO.13,AGO.13.3,-1.12801134586334,37,0,-2.0563690972691773,-1.4835481903953953,-0.5290856906253024,-1.2383296544572073,-1.2029023104120196
71,angola,2011,-10.559984,22.166975,AGO.13,AGO.13.3,-1.03623521327972,37,0,-1.9881746821378512,-1.3976478831912498,-0.5290856906253024,-1.592626531922165,-1.2029023104120196
72,angola,2011,-11.210758,19.821867,AGO.13,AGO.13.2,-1.23323953151703,37,0,-2.0563690972691773,-1.4549147546606802,0.04476366275133064,-1.5314035451169805,-1.2029023104120196
73,angola,2011,-11.150213,19.794632,AGO.13,AGO.13.2,-1.25253260135651,28,0,-2.0563690972691773,-1.5132042488349216,-0.5290856906253024,-1.39750651244871,-1.2029023104120196
74,angola,2011,-7.695138,21.382574,AGO.12,AGO.12.1,-1.01315188407898,37,0,-2.0563690972691773,-1.5408150618648255,-0.5290856906253024,-1.4583853867678136,-1.2029023104120196
75,angola,2011,-7.728569,21.314003,AGO.12,AGO.12.1,-0.952350854873657,37,0,-1.7835914367438734,-0.8536126042316619,-0.5290856906253024,-1.629101670697608,-1.2029023104120196
76,angola,2011,-7.36819,20.809591,AGO.12,AGO.12.4,-0.157152786850929,37,0,-1.6017396630603373,-0.653178554088656,-0.5290856906253024,-0.9739838787651713,-1.2029023104120196
77,angola,2011,-7.384159,20.796074,AGO.12,AGO.12.4,-0.794834494590759,37,0,-2.0563690972691773,-1.3403810117218196,-0.5290856906253024,-1.357726638208311,-1.2029023104120196
78,angola,2011,-9.761993,19.65721,AGO.12,AGO.12.7,-1.03277003765106,36,0,-1.776014279507059,-1.3912848974724241,-0.5290856906253024,-1.3254979338335064,-1.2029023104120196
79,angola,2011,-9.726207,19.631708,AGO.12,AGO.12.7,-1.12079250812531,36,0,-2.0563690972691773,-1.5384289422202662,-0.5290856906253024,-1.4082399778934005,-1.2029023104120196
80,angola,2011,-9.500242,17.465338,AGO.12,AGO.12.9,-0.955533027648926,37,0,-1.2380361156932653,-1.2544807045176742,-0.5290856906253024,-1.151875284002909,-1.2029023104120196
81,angola,2011,-9.498591,17.830034,AGO.12,AGO.12.9,-1.14300203323364,37,0,-2.0563690972691773,-1.2544807045176742,-0.5290856906253024,-1.3279175062340172,-1.2029023104120196
82,angola,2011,-9.568134,16.201998,AGO.14,AGO.14.9,-0.722014427185059,36,0,-2.0563690972691773,2.4933178838705983,-0.5290856906253024,-0.7585114679804614,-1.2029023104120196
83,angola,2011,-9.661635,16.297115,AGO.14,AGO.14.9,-1.06794846057892,37,0,-1.9881746821378512,-1.626715369068971,-0.5290856906253024,-1.0960922256100705,-1.2029023104120196
84,angola,2011,-9.469572,16.157831,AGO.14,AGO.14.1,-1.02397954463959,29,0,-2.0563690972691773,-1.626715369068971,-0.5290856906253024,-1.3180375855985977,-1.2029023104120196
85,angola,2011,-9.445209,16.151482,AGO.14,AGO.14.1,-0.958844065666199,21,0,-2.0563690972691773,-1.626715369068971,-0.5290856906253024,-1.0404341012785823,-1.2029023104120196
86,angola,2011,-8.354865,16.118954,AGO.14,AGO.14.2,-0.677431762218475,24,0,-2.0563690972691773,-1.1852832348254456,-0.5290856906253024,-1.1195923225500324,-1.2029023104120196
87,angola,2011,-8.378798,16.116516,AGO.14,AGO.14.2,-1.18170702457428,21,0,-2.0563690972691773,-1.626715369068971,-0.5290856906253024,-1.4841998871942867,-1.2029023104120196
88,angola,2011,-8.809969,16.79541,AGO.14,AGO.14.5,0.409049183130264,34,0,-2.0563690972691773,0.5856386213750497,-0.5290856906253024,-0.5801118362761284,-1.2029023104120196
89,angola,2011,-8.821804,16.767914,AGO.14,AGO.14.5,-0.8000448346138,37,0,-2.0563690972691773,-0.4527445039456501,-0.5290856906253024,-0.9615626851566664,-1.2029023104120196
90,angola,2011,-8.495734,16.404243,AGO.14,AGO.14.5,-1.13720452785492,29,0,-2.0563690972691773,-1.5171184253947165,-0.5290856906253024,-1.4557149212064544,-1.2029023104120196
91,angola,2011,-8.52078,16.361115,AGO.14,AGO.14.5,-0.920501232147217,24,0,-2.0563690972691773,-1.2294264482497983,-0.5290856906253024,-1.172364470064332,-1.2029023104120196
92,angola,2011,-10.972333,17.549232,AGO.14,AGO.14.8,-0.858869731426239,36,0,0.46682426258988396,-1.626715369068971,-0.5290856906253024,-1.4094268514762267,-1.2029023104120196
93,angola,2011,-10.999863,17.564072,AGO.14,AGO.14.8,-0.577543020248413,31,0,0.46682426258988396,0.1162295738796575,-0.5290856906253024,-1.13525905384334,-1.2029023104120196
94,angola,2011,-9.478349,16.860985,AGO.14,AGO.14.12,-0.810440599918365,33,0,-2.0563690972691773,-1.434090437762705,-0.5290856906253024,-0.7827575997439142,-1.2029023104120196
95,angola,2011,-9.481052,16.859833,AGO.14,AGO.14.12,-0.934135735034943,33,0,-2.0563690972691773,-1.24146550645644,-0.5290856906253024,-1.0457348750244382,-1.2029023104120196
96,angola,2011,-9.271637,15.235037,AGO.6,AGO.6.9,-1.01384294033051,34,0,-2.0563690972691773,-1.0658368926183743,-0.5290856906253024,-0.6890977930991393,-1.2029023104120196
97,angola,2011,-9.253066,15.241698,AGO.6,AGO.6.9,-1.09577298164368,28,1,-2.0563690972691773,-1.4753672087569052,-0.5290856906253024,-0.9524805220880823,-1.2029023104120196
98,angola,2011,-8.177555,15.379147,AGO.6,AGO.6.1,-0.666117131710052,37,0,-1.9881746821378512,0.11992421074865318,-0.5290856906253024,-0.6730904806907595,-1.2029023104120196
99,angola,2011,-8.205036,15.397273,AGO.6,AGO.6.1,-0.983263194561005,35,0,-2.0563690972691773,-0.7791656713214026,-0.5290856906253024,-1.13525905384334,-1.2029023104120196
100,angola,2011,-8.896356,15.599051,AGO.6,AGO.6.13,-1.12501680850983,35,0,-2.0563690972691773,-1.626715369068971,-0.5290856906253024,-1.033715425090419,-1.2029023104120196
101,angola,2011,-8.989537,15.580459,AGO.6,AGO.6.13,-0.752867877483368,25,0,-0.5683319876087053,-0.9747540631093029,1.3717902924347949,-0.7435907715106447,-1.2029023104120196
102,angola,2011,-7.790408,15.392677,AGO.17,AGO.17.10,-1.02324163913727,37,0,-1.6472026064812213,-1.2831141402523891,-0.5290856906253024,-1.154842467959975,-1.2029023104120196
103,angola,2011,-8.02952,15.575171,AGO.17,AGO.17.10,-0.882599413394928,31,0,-1.0796490870011537,-0.9090321572665947,-0.5290856906253024,-1.3702600232429571,-1.2029023104120196
104,angola,2011,-6.066164,15.087652,AGO.17,AGO.17.7,0.157952710986137,37,0,0.39862984745855795,-0.08050983939435223,-0.5290856906253024,-0.21483859036150596,-1.2029023104120196
105,angola,2011,-6.081505,15.064407,AGO.17,AGO.17.7,-0.481426566839218,37,0,-0.4197031341173536,-0.48137793968036496,0.06726755896217912,-0.6284882558863424,-1.2029023104120196
106,angola,2011,-6.661051,15.11861,AGO.17,AGO.17.6,-0.600045263767242,12,0,-1.4255707573044119,-0.3907053931871005,-0.5290856906253024,-0.4302561456444884,-1.2029023104120196
107,angola,2011,-6.696079,15.13254,AGO.17,AGO.17.6,-0.543602764606476,22,0,-0.9094630246059671,-0.3264970827516787,-0.5290856906253024,-0.297691496239576,-1.2029023104120196
108,angola,2011,-7.549677,15.45235,AGO.17,AGO.17.5,-1.0471408367157,37,0,-1.5790081913498952,-1.626715369068971,-0.0385370498355999,-0.9138813290465992,-1.2029023104120196
109,angola,2011,-7.285451,15.377354,AGO.17,AGO.17.5,-1.16298651695251,37,0,-2.0563690972691773,-1.3976478831912498,-0.5290856906253024,-0.9002580844437228,-1.2029023104120196
110,angola,2011,-6.492766,16.196566,AGO.17,AGO.17.12,-0.969230234622955,36,0,-0.9349498262207058,-0.4789918200358057,0.10453963706139652,-0.7097167579034928,-1.2029023104120196
111,angola,2011,-6.613551,16.243774,AGO.17,AGO.17.12,-0.901126623153687,37,0,-1.1698417005619395,-0.023242967924922517,1.0716519793200423,-0.5281732162276622,-1.2029023104120196
112,angola,2011,-6.622739,16.385077,AGO.17,AGO.17.12,-0.884259283542633,37,0,-1.5790081913498952,-0.42411106821093475,0.023896413537634907,-0.41458941435118063,-1.2029023104120196
113,angola,2011,-6.58359,16.46329,AGO.17,AGO.17.12,-0.894660949707031,35,0,-1.623821664150481,-0.2948515583227921,1.8104539808332791,-0.7958132091550042,-1.2029023104120196
114,angola,2011,-6.476821,15.739399,AGO.17,AGO.17.7,-1.02182984352112,37,0,-1.1698417005619395,-1.2544807045176742,1.0440530539761572,-0.9403357691475335,-1.2029023104120196
115,angola,2011,-6.496367,15.90848,AGO.17,AGO.17.4,-1.02714169025421,37,0,-1.2380361156932653,-1.2258472687829587,1.0440530539761572,-0.9728600099492957,-1.2029023104120196
116,angola,2011,-14.924358,13.499334,AGO.10,AGO.10.10,1.13657021522522,37,1,1.2624257724553534,1.5229625617496954,1.3717902924347949,1.4565632318538877,-1.2029023104120196
117,angola,2011,-14.921202,13.4958,AGO.10,AGO.10.10,1.81660413742065,36,1,0.770541981832178,1.7575976601313894,-0.5290856906253024,1.777659938947264,-1.2029023104120196
118,angola,2011,-14.916416,13.501424,AGO.10,AGO.10.10,1.8642486333847,33,1,1.02753389811412,2.0331583257500743,-0.5290856906253024,1.585247663981057,-1.2029023104120196
119,angola,2011,-14.926751,13.495507,AGO.10,AGO.10.10,1.57822442054749,35,1,1.2598278899741604,1.5818656295468236,-0.5290856906253024,1.083083430347373,-1.2029023104120196
120,angola,2011,-14.912081,13.501654,AGO.10,AGO.10.10,1.33544158935547,34,1,0.6647217810102025,1.0218774363921803,0.3398861873450277,0.7708599201757772,-1.2029023104120196
121,angola,2011,-14.925065,13.495747,AGO.10,AGO.10.10,1.67197489738464,35,1,0.22652013307949656,1.793753053983716,-0.5290856906253024,1.4358256261806202,-1.2029023104120196
122,angola,2011,-14.920751,13.493788,AGO.10,AGO.10.10,1.54196131229401,35,1,0.13039848127534256,1.400247837172345,-0.5290856906253024,1.3061399060304608,-1.2029023104120196
123,angola,2011,-14.91614,13.508469,AGO.10,AGO.10.10,1.72541570663452,32,1,1.3078887158762376,1.5847034075526751,-0.5290856906253024,1.1801380942722683,-1.2029023104120196
124,angola,2011,-17.066422,15.719677,AGO.8,AGO.8.2,1.00921046733856,37,1,0.1258521869332542,1.6088628689538413,0.11802102701217748,0.6706492965879525,-1.2029023104120196
125,angola,2011,-17.06959,15.705331,AGO.8,AGO.8.2,1.38325881958008,37,1,0.08038924351236994,1.2079947686678292,-0.5290856906253024,0.860384098994679,-1.2029023104120196
126,angola,2011,-15.121938,12.141942,AGO.16,AGO.16.3,0.800037503242493,33,1,1.3078887158762376,0.23532563355826291,0.0791946239539287,-0.10234781624967366,-1.2029023104120196
127,angola,2011,-15.193016,12.161707,AGO.16,AGO.16.3,2.11094522476196,32,1,1.3078887158762376,2.346173839122756,0.5196734724423373,1.5009082831632503,-1.2029023104120196
128,angola,2011,-15.81808,11.82366,AGO.16,AGO.16.4,1.42686855792999,32,1,1.3078887158762376,1.6840256377574683,-0.5290856906253024,0.6911519890343866,-1.2029023104120196
129,angola,2011,-15.798489,11.856787,AGO.16,AGO.16.4,1.15505421161652,34,1,1.3078887158762376,0.1805597217162854,0.36544418375591975,0.32295208961069505,-1.2029023104120196
130,angola,2011,-15.808056,17.921413,AGO.5,AGO.5.7,-1.11222183704376,37,0,-0.7834066814844255,-1.626715369068971,-0.5290856906253024,-1.1450507609016574,-1.2029023104120196
131,angola,2011,-15.469869,17.996157,AGO.5,AGO.5.7,-0.859808743000031,35,0,1.3078887158762376,-1.626715369068971,-0.5290856906253024,-1.430516682063372,-1.2029023104120196
132,angola,2011,-15.498097,17.98579,AGO.5,AGO.5.7,-0.878539800643921,37,0,1.2851572441657955,-1.626715369068971,-0.5290856906253024,-1.237695373838045,-1.2029023104120196
133,angola,2011,-15.499702,17.969204,AGO.5,AGO.5.7,-0.87233978509903,37,0,1.3078887158762376,-1.626715369068971,0.6874749385331598,-1.2596713317607844,-1.2029023104120196
134,angola,2011,-16.219002,17.676092,AGO.5,AGO.5.7,-1.23004925251007,37,0,-2.0563690972691773,-1.626715369068971,0.16214193957836928,-1.3931869470868223,-1.2029023104120196
135,angola,2011,-15.812094,17.51968,AGO.5,AGO.5.7,-1.20299100875854,24,0,-2.0563690972691773,-1.626715369068971,-0.5290856906253024,-1.24765082181707,-1.2029023104120196
136,angola,2011,-15.874966,17.406166,AGO.5,AGO.5.7,-1.26909220218658,13,0,-2.0563690972691773,-1.626715369068971,-0.5290856906253024,-0.9429855334254712,-1.2029023104120196
137,angola,2011,-15.300348,17.354067,AGO.5,AGO.5.7,-1.15796661376953,25,0,-1.148019487719915,-1.626715369068971,-0.5290856906253024,-1.5269273361760354,-1.2029023104120196
138,angola,2011,-16.296247,22.04326,AGO.5,AGO.5.9,-1.07558178901672,37,0,-1.2380361156932653,-1.626715369068971,1.4985153579721349,-1.2514089582592427,-1.2029023104120196
139,angola,2011,-16.363459,22.002348,AGO.5,AGO.5.9,-1.10103976726532,34,0,-1.2400418337853636,-1.626715369068971,-0.5290856906253024,-1.1744258820766096,-1.2029023104120196
140,angola,2011,-11.433788,20.167402,AGO.15,AGO.15.2,-0.836628794670105,37,0,-1.2380361156932653,-0.6818119898233709,0.014021733106153957,-0.8960238327428288,-1.2029023104120196
141,angola,2011,-11.33952,20.184084,AGO.15,AGO.15.2,-0.59268707036972,37,0,-0.14692547359204988,-0.7963457327622316,0.10453963706139652,-0.9159248157370306,-1.2029023104120196
142,angola,2011,-14.178899,21.394238,AGO.15,AGO.15.8,-1.00306391716003,37,0,-1.2380361156932653,-1.2544807045176742,-0.03049526883904733,-1.056925397376801,-1.2029023104120196
143,angola,2011,-14.135031,21.503647,AGO.15,AGO.15.8,-1.02522885799408,37,0,-1.1698417005619395,-1.1399469615788136,-0.5290856906253024,-1.0426829143828849,-1.2029023104120196
144,angola,2011,-11.886975,22.924997,AGO.15,AGO.15.1,-1.090052485466,37,0,-1.1016472854306134,-1.2544807045176742,-0.5290856906253024,-1.471632990434949,-1.2029023104120196
145,angola,2011,-11.915085,22.876839,AGO.15,AGO.15.1,-1.01936089992523,37,0,-0.828869624905309,-0.9395129114358072,0.23126470259873647,-1.5521962576168546,-1.2029023104120196
146,angola,2011,-10.719151,22.2021,AGO.15,AGO.15.5,-0.256668001413345,37,0,1.2851572441657955,-0.5672782468845105,-0.5290856906253024,-0.5369232523223292,-1.2029023104120196
