,country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural,water_index,sanitation_index,under5_mort,women_edu,women_bmi
57,angola,2011,-5.57374,12.192002,AGO.4,AGO.4.3,1.30253994464874,31,1,0.9609375,0.71875,0.0,0.62222224,0.69679606
58,angola,2011,-9.527211,16.338669,AGO.14,AGO.14.9,0.643735647201538,37,1,0.18243243,0.5743243,0.19178082,0.42381635,0.51041305
59,angola,2011,-9.542977,16.318552,AGO.14,AGO.14.9,1.17173480987549,37,1,0.47972974,0.6554054,0.0,0.584505,0.5353984
60,angola,2011,-9.692947,14.432255,AGO.6,AGO.6.5,0.945922434329987,37,1,0.8310811,0.7162162,0.17073171,0.44791967,0.47274953
61,angola,2011,-9.68139,14.435284,AGO.6,AGO.6.5,0.211902379989624,36,1,0.1875,0.375,0.0,0.3319853,0.47289085
62,angola,2011,-7.61528,15.052982,AGO.17,AGO.17.16,1.83545529842377,34,1,0.9785714,0.8642857,0.0,0.8016807,0.736599
63,angola,2011,-7.619236,15.061034,AGO.17,AGO.17.16,1.37665677070618,37,1,0.9864865,0.7162162,0.0,0.79388237,0.67932874
64,angola,2011,-7.768684,15.252056,AGO.17,AGO.17.10,1.06142520904541,37,1,0.8581081,0.5540541,0.12727273,0.54970586,0.5225418
65,angola,2011,-7.774466,15.251551,AGO.17,AGO.17.10,0.656859934329987,37,1,0.7905405,0.5405405,0.0,0.51388234,0.5724582
66,angola,2011,-4.593331,12.862203,AGO.4,AGO.4.1,0.0344385989010334,34,0,0.0,0.52205884,0.0,0.35,0.42675054
67,angola,2011,-4.465606,12.862364,AGO.4,AGO.4.1,-0.622969925403595,11,0,0.0,0.6136364,0.0,0.05490196,0.42033055
68,angola,2011,-9.598896,21.581055,AGO.13,AGO.13.3,-1.2406439781189,36,0,0.0,0.020833334,0.0,0.062321145,0.25602543
69,angola,2011,-9.055912,21.48238,AGO.13,AGO.13.3,-1.21234536170959,24,0,0.0,0.0,0.0,0.011229946,0.20409329
70,angola,2011,-10.556164,22.039558,AGO.13,AGO.13.3,-1.12801134586334,37,0,0.0,0.033783782,0.0,0.117027864,0.31110206
71,angola,2011,-10.559984,22.166975,AGO.13,AGO.13.3,-1.03623521327972,37,0,0.02027027,0.054054055,0.0,0.023908919,0.34471714
72,angola,2011,-11.210758,19.821867,AGO.13,AGO.13.2,-1.23323953151703,37,0,0.0,0.04054054,0.13207547,0.04,0.423675
73,angola,2011,-11.150213,19.794632,AGO.13,AGO.13.2,-1.25253260135651,28,0,0.0,0.026785715,0.0,0.07519182,0.2364262
74,angola,2011,-7.695138,21.382574,AGO.12,AGO.12.1,-1.01315188407898,37,0,0.0,0.02027027,0.0,0.059191175,0.23006807
75,angola,2011,-7.728569,21.314003,AGO.12,AGO.12.1,-0.952350854873657,37,0,0.08108108,0.18243243,0.0,0.014322251,0.25363934
76,angola,2011,-7.36819,20.809591,AGO.12,AGO.12.4,-0.157152786850929,37,0,0.13513513,0.22972973,0.0,0.18650518,0.2958504
77,angola,2011,-7.384159,20.796074,AGO.12,AGO.12.4,-0.794834494590759,37,0,0.0,0.067567565,0.0,0.08564706,0.28401366
78,angola,2011,-9.761993,19.65721,AGO.12,AGO.12.7,-1.03277003765106,36,0,0.083333336,0.055555556,0.0,0.09411765,0.32996058
79,angola,2011,-9.726207,19.631708,AGO.12,AGO.12.7,-1.12079250812531,36,0,0.0,0.020833334,0.0,0.07237077,0.2851701
80,angola,2011,-9.500242,17.465338,AGO.12,AGO.12.9,-0.955533027648926,37,0,0.24324325,0.08783784,0.0,0.13975045,0.28902635
81,angola,2011,-9.498591,17.830034,AGO.12,AGO.12.9,-1.14300203323364,37,0,0.0,0.08783784,0.0,0.09348172,0.4051482
82,angola,2011,-9.568134,16.201998,AGO.14,AGO.14.9,-0.722014427185059,36,0,0.0,0.9722222,0.0,0.24313726,0.5667809
83,angola,2011,-9.661635,16.297115,AGO.14,AGO.14.9,-1.06794846057892,37,0,0.02027027,0.0,0.0,0.15441176,0.46710488
84,angola,2011,-9.469572,16.157831,AGO.14,AGO.14.1,-1.02397954463959,29,0,0.0,0.0,0.0,0.09607843,0.30238074
85,angola,2011,-9.445209,16.151482,AGO.14,AGO.14.1,-0.958844065666199,21,0,0.0,0.0,0.0,0.16904025,0.42209616
86,angola,2011,-8.354865,16.118954,AGO.14,AGO.14.2,-0.677431762218475,24,0,0.0,0.104166664,0.0,0.14823529,0.28552267
87,angola,2011,-8.378798,16.116516,AGO.14,AGO.14.2,-1.18170702457428,21,0,0.0,0.0,0.0,0.052406415,0.25100893
88,angola,2011,-8.809969,16.79541,AGO.14,AGO.14.5,0.409049183130264,34,0,0.0,0.52205884,0.0,0.29002556,0.44798684
89,angola,2011,-8.821804,16.767914,AGO.14,AGO.14.5,-0.8000448346138,37,0,0.0,0.27702704,0.0,0.18976982,0.34692726
90,angola,2011,-8.495734,16.404243,AGO.14,AGO.14.5,-1.13720452785492,29,0,0.0,0.02586207,0.0,0.05989305,0.25845543
91,angola,2011,-8.52078,16.361115,AGO.14,AGO.14.5,-0.920501232147217,24,0,0.0,0.09375,0.0,0.13436532,0.24882594
92,angola,2011,-10.972333,17.549232,AGO.14,AGO.14.8,-0.858869731426239,36,0,0.75,0.0,0.0,0.07205883,0.37269795
93,angola,2011,-10.999863,17.564072,AGO.14,AGO.14.8,-0.577543020248413,31,0,0.75,0.41129032,0.0,0.14411765,0.34027588
94,angola,2011,-9.478349,16.860985,AGO.14,AGO.14.12,-0.810440599918365,33,0,0.0,0.045454547,0.0,0.2367647,0.38511607
95,angola,2011,-9.481052,16.859833,AGO.14,AGO.14.12,-0.934135735034943,33,0,0.0,0.09090909,0.0,0.16764706,0.28681663
96,angola,2011,-9.271637,15.235037,AGO.6,AGO.6.9,-1.01384294033051,34,0,0.0,0.13235295,0.0,0.26138106,0.36369568
97,angola,2011,-9.253066,15.241698,AGO.6,AGO.6.9,-1.09577298164368,28,1,0.0,0.035714287,0.0,0.19215687,0.42076784
98,angola,2011,-8.177555,15.379147,AGO.6,AGO.6.1,-0.666117131710052,37,0,0.02027027,0.41216215,0.0,0.26558822,0.44198415
99,angola,2011,-8.205036,15.397273,AGO.6,AGO.6.1,-0.983263194561005,35,0,0.0,0.2,0.0,0.14411765,0.37575176
100,angola,2011,-8.896356,15.599051,AGO.6,AGO.6.13,-1.12501680850983,35,0,0.0,0.0,0.0,0.1708061,0.46068162
101,angola,2011,-8.989537,15.580459,AGO.6,AGO.6.13,-0.752867877483368,25,0,0.44230768,0.15384616,0.4375,0.24705882,0.39871517
102,angola,2011,-7.790408,15.392677,AGO.17,AGO.17.10,-1.02324163913727,37,0,0.12162162,0.08108108,0.0,0.13897058,0.2775823
103,angola,2011,-8.02952,15.575171,AGO.17,AGO.17.10,-0.882599413394928,31,0,0.29032257,0.16935484,0.0,0.08235294,0.2710535
104,angola,2011,-6.066164,15.087652,AGO.17,AGO.17.7,0.157952710986137,37,0,0.7297297,0.36486486,0.0,0.38602942,0.51041377
105,angola,2011,-6.081505,15.064407,AGO.17,AGO.17.7,-0.481426566839218,37,0,0.4864865,0.27027026,0.13725491,0.27731094,0.37744933
106,angola,2011,-6.661051,15.11861,AGO.17,AGO.17.6,-0.600045263767242,12,0,0.1875,0.29166666,0.0,0.32941177,0.4652019
107,angola,2011,-6.696079,15.13254,AGO.17,AGO.17.6,-0.543602764606476,22,0,0.3409091,0.3068182,0.0,0.3642534,0.52314174
108,angola,2011,-7.549677,15.45235,AGO.17,AGO.17.5,-1.0471408367157,37,0,0.1418919,0.0,0.11290322,0.20230179,0.4140384
109,angola,2011,-7.285451,15.377354,AGO.17,AGO.17.5,-1.16298651695251,37,0,0.0,0.054054055,0.0,0.20588236,0.36386213
110,angola,2011,-6.492766,16.196566,AGO.17,AGO.17.12,-0.969230234622955,36,0,0.33333334,0.27083334,0.14583333,0.25596184,0.46939433
111,angola,2011,-6.613551,16.243774,AGO.17,AGO.17.12,-0.901126623153687,37,0,0.2635135,0.3783784,0.36842105,0.30367646,0.397134
112,angola,2011,-6.622739,16.385077,AGO.17,AGO.17.12,-0.884259283542633,37,0,0.1418919,0.2837838,0.12727273,0.3335294,0.39012173
113,angola,2011,-6.58359,16.46329,AGO.17,AGO.17.12,-0.894660949707031,35,0,0.12857144,0.31428573,0.53846157,0.23333333,0.38473868
114,angola,2011,-6.476821,15.739399,AGO.17,AGO.17.7,-1.02182984352112,37,0,0.2635135,0.08783784,0.36206895,0.19534884,0.38600057
115,angola,2011,-6.496367,15.90848,AGO.17,AGO.17.4,-1.02714169025421,37,0,0.24324325,0.0945946,0.36206895,0.18680057,0.3694251
116,angola,2011,-14.924358,13.499334,AGO.10,AGO.10.10,1.13657021522522,37,1,0.9864865,0.7432432,0.4375,0.8253197,0.7085423
117,angola,2011,-14.921202,13.4958,AGO.10,AGO.10.10,1.81660413742065,36,1,0.8402778,0.7986111,0.0,0.90971273,0.7586844
118,angola,2011,-14.916416,13.501424,AGO.10,AGO.10.10,1.8642486333847,33,1,0.9166667,0.8636364,0.0,0.85914147,0.79003096
119,angola,2011,-14.926751,13.495507,AGO.10,AGO.10.10,1.57822442054749,35,1,0.98571426,0.75714284,0.0,0.72715896,0.7261665
120,angola,2011,-14.912081,13.501654,AGO.10,AGO.10.10,1.33544158935547,34,1,0.8088235,0.625,0.2,0.64509803,0.61529255
121,angola,2011,-14.925065,13.495747,AGO.10,AGO.10.10,1.67197489738464,35,1,0.6785714,0.80714285,0.0,0.8198693,0.6496419
122,angola,2011,-14.920751,13.493788,AGO.10,AGO.10.10,1.54196131229401,35,1,0.65,0.71428573,0.0,0.7857843,0.6892873
123,angola,2011,-14.91614,13.508469,AGO.10,AGO.10.10,1.72541570663452,32,1,1.0,0.7578125,0.0,0.7526676,0.7270689
124,angola,2011,-17.066422,15.719677,AGO.8,AGO.8.2,1.00921046733856,37,1,0.6486486,0.7635135,0.14893617,0.61875993,0.6090226
125,angola,2011,-17.06959,15.705331,AGO.8,AGO.8.2,1.38325881958008,37,1,0.6351351,0.6689189,0.0,0.66862744,0.6664292
126,angola,2011,-15.121938,12.141942,AGO.16,AGO.16.3,0.800037503242493,33,1,1.0,0.43939394,0.14,0.41559508,0.49742636
127,angola,2011,-15.193016,12.161707,AGO.16,AGO.16.3,2.11094522476196,32,1,1.0,0.9375,0.2413793,0.8369748,0.96434945
128,angola,2011,-15.81808,11.82366,AGO.16,AGO.16.4,1.42686855792999,32,1,1.0,0.78125,0.0,0.6241486,0.83898664
129,angola,2011,-15.798489,11.856787,AGO.16,AGO.16.4,1.15505421161652,34,1,1.0,0.42647058,0.20588236,0.5273756,0.71705383
130,angola,2011,-15.808056,17.921413,AGO.5,AGO.5.7,-1.11222183704376,37,0,0.3783784,0.0,0.0,0.14154412,0.24507388
131,angola,2011,-15.469869,17.996157,AGO.5,AGO.5.7,-0.859808743000031,35,0,1.0,0.0,0.0,0.06651584,0.65117013
132,angola,2011,-15.498097,17.98579,AGO.5,AGO.5.7,-0.878539800643921,37,0,0.9932432,0.0,0.0,0.11719457,0.5000796
133,angola,2011,-15.499702,17.969204,AGO.5,AGO.5.7,-0.87233978509903,37,0,1.0,0.0,0.28,0.11141869,0.4019631
134,angola,2011,-16.219002,17.676092,AGO.5,AGO.5.7,-1.23004925251007,37,0,0.0,0.0,0.1590909,0.076327115,0.44383994
135,angola,2011,-15.812094,17.51968,AGO.5,AGO.5.7,-1.20299100875854,24,0,0.0,0.0,0.0,0.11457801,0.28693587
136,angola,2011,-15.874966,17.406166,AGO.5,AGO.5.7,-1.26909220218658,13,0,0.0,0.0,0.0,0.19465241,0.46515337
137,angola,2011,-15.300348,17.354067,AGO.5,AGO.5.7,-1.15796661376953,25,0,0.27,0.0,0.0,0.04117647,0.26458415
138,angola,2011,-16.296247,22.04326,AGO.5,AGO.5.9,-1.07558178901672,37,0,0.24324325,0.0,0.46666667,0.11359026,0.38526586
139,angola,2011,-16.363459,22.002348,AGO.5,AGO.5.9,-1.10103976726532,34,0,0.24264705,0.0,0.0,0.13382353,0.28659478
140,angola,2011,-11.433788,20.167402,AGO.15,AGO.15.2,-0.836628794670105,37,0,0.24324325,0.22297297,0.125,0.20699523,0.44472182
141,angola,2011,-11.33952,20.184084,AGO.15,AGO.15.2,-0.59268707036972,37,0,0.5675676,0.19594595,0.14583333,0.2017647,0.37412262
142,angola,2011,-14.178899,21.394238,AGO.15,AGO.15.8,-1.00306391716003,37,0,0.24324325,0.08783784,0.114754096,0.16470589,0.46779856
143,angola,2011,-14.135031,21.503647,AGO.15,AGO.15.8,-1.02522885799408,37,0,0.2635135,0.11486486,0.0,0.1684492,0.34610522
144,angola,2011,-11.886975,22.924997,AGO.15,AGO.15.1,-1.090052485466,37,0,0.2837838,0.08783784,0.0,0.055709343,0.3424314
145,angola,2011,-11.915085,22.876839,AGO.15,AGO.15.1,-1.01936089992523,37,0,0.36486486,0.16216215,0.175,0.034535103,0.40862796
146,angola,2011,-10.719151,22.2021,AGO.15,AGO.15.5,-0.256668001413345,37,0,0.9932432,0.25,0.0,0.30137673,0.46198756
147,angola,2011,-10.691041,22.233158,AGO.15,AGO.15.5,-0.0876544490456581,37,0,0.9864865,0.29054055,0.14,0.3749687,0.4367255
148,angola,2011,-16.747717,14.987153,AGO.8,AGO.8.6,0.211549818515778,36,0,0.4861111,0.5833333,0.16666667,0.39491978,0.42930105
149,angola,2011,-16.68824,15.01652,AGO.8,AGO.8.6,-1.1446328163147,12,0,0.0,0.083333336,0.0,0.08235294,0.29767215
150,angola,2011,-17.10727,14.731981,AGO.8,AGO.8.6,-1.16648209095001,37,0,0.0,0.006756757,0.0,0.1993808,0.46515337
151,angola,2011,-17.277098,14.603176,AGO.8,AGO.8.6,-1.25818300247192,36,0,0.0,0.0069444445,0.0,0.068627454,0.31244266
152,angola,2011,-16.569324,13.935462,AGO.8,AGO.8.1,-1.11952424049377,37,0,0.0,0.006756757,0.8974359,0.25735295,0.494615
153,angola,2011,-16.432446,13.879785,AGO.8,AGO.8.1,-1.19205212593079,31,0,0.0,0.0,0.0,0.22094691,0.40130755
154,angola,2011,-15.052206,13.563021,AGO.10,AGO.10.10,-0.900944113731384,30,0,0.0,0.058333334,0.0,0.18272059,0.27617994
155,angola,2011,-15.05934,13.55733,AGO.10,AGO.10.10,-0.801721632480621,37,0,0.39864865,0.0,0.1891892,0.21882352,0.443051
156,angola,2011,-14.703161,13.854702,AGO.10,AGO.10.10,-0.710649311542511,37,0,0.5810811,0.067567565,0.114754096,0.1764706,0.4731947
157,angola,2011,-14.700672,13.857399,AGO.10,AGO.10.10,-0.491313308477402,37,0,0.5067568,0.02027027,0.13725491,0.25854993,0.47501698
158,angola,2011,-15.352912,13.985749,AGO.10,AGO.10.3,-0.579489648342133,37,0,0.527027,0.0,0.0,0.1815988,0.2783164
159,angola,2011,-15.374823,14.003732,AGO.10,AGO.10.3,-0.502918541431427,37,0,0.4864865,0.0,0.14,0.1993808,0.40594724
160,angola,2011,-13.848003,14.492118,AGO.10,AGO.10.2,-0.65778648853302,36,0,0.20833333,0.027777778,0.109375,0.24941176,0.40418664
161,angola,2011,-13.858824,14.505897,AGO.10,AGO.10.2,-0.986010551452637,37,0,0.0,0.006756757,0.0,0.24272446,0.4487787
162,angola,2011,-14.854868,14.541673,AGO.10,AGO.10.13,-0.539738237857819,37,0,0.6351351,0.0,0.21212122,0.22697274,0.42702606
163,angola,2011,-14.82908,14.543073,AGO.10,AGO.10.13,-0.289916187524796,32,0,0.6796875,0.03125,0.14583333,0.45490196,0.42394567
164,angola,2011,-14.744015,15.024417,AGO.10,AGO.10.11,-0.913845539093018,36,0,0.5277778,0.0069444445,0.0,0.07823529,0.33838153
165,angola,2011,-14.786573,14.932136,AGO.10,AGO.10.11,-0.743605434894562,37,0,0.5202703,0.04054054,0.33333334,0.16302522,0.3503767
166,angola,2011,-14.222603,14.877484,AGO.10,AGO.10.4,-0.819722712039948,37,0,0.27702704,0.04054054,0.0,0.14973262,0.30355585
167,angola,2011,-14.009649,14.971961,AGO.10,AGO.10.1,-0.826906085014343,37,0,0.30405405,0.027027028,0.09859155,0.175,0.34561697
168,angola,2011,-15.753388,13.883774,AGO.10,AGO.10.6,-0.210351467132568,37,0,0.7837838,0.054054055,0.22222222,0.31983584,0.38831145
169,angola,2011,-15.750301,13.865579,AGO.10,AGO.10.6,-0.55951315164566,37,0,0.4864865,0.0,0.12068965,0.29572192,0.48120356
170,angola,2011,-15.785221,12.099683,AGO.16,AGO.16.4,-0.661220967769623,36,0,1.0,0.027777778,0.0,0.21144675,0.487057
171,angola,2011,-15.784844,12.102887,AGO.16,AGO.16.4,-0.737723767757416,34,0,1.0,0.0,0.18421052,0.22210339,0.39021903
172,angola,2011,-14.117284,13.235936,AGO.16,AGO.16.2,-1.03021395206451,32,0,0.046875,0.0,0.0,0.13564014,0.39002475
173,angola,2011,-14.084452,13.298436,AGO.16,AGO.16.2,-0.840183556079865,31,0,0.0,0.032258064,0.21538462,0.1252451,0.38782236
174,angola,2011,-8.817997,13.233722,AGO.11,AGO.11.3,2.13965368270874,27,1,1.0,0.962963,0.0,1.0217865,0.7466899
175,angola,2011,-8.823097,13.229825,AGO.11,AGO.11.3,2.39352989196777,28,1,1.0,1.0,0.0,1.0440228,0.7781084
176,angola,2011,-8.816141,13.23632,AGO.11,AGO.11.3,2.47592210769653,34,1,0.99264705,0.8235294,0.0,1.1586207,0.82625186
177,angola,2011,-8.813405,13.244106,AGO.11,AGO.11.3,1.15836322307587,34,1,0.9264706,0.5588235,0.0,0.568984,0.7186245
178,angola,2011,-8.840443,13.224205,AGO.11,AGO.11.5,1.80963087081909,34,1,0.9705882,0.8382353,0.0,0.92941177,0.7550903
179,angola,2011,-8.827519,13.225791,AGO.11,AGO.11.5,1.85235702991486,35,1,1.0,0.8357143,0.0,0.8317647,0.83491063
180,angola,2011,-8.846415,13.224051,AGO.11,AGO.11.5,1.99294483661652,22,1,0.96590906,0.79545456,0.0,1.0194726,0.79766124
181,angola,2011,-8.875834,13.231401,AGO.11,AGO.11.4,1.38676726818085,28,1,0.53571427,0.6785714,0.0,0.5231834,0.6274474
182,angola,2011,-8.835869,13.210838,AGO.11,AGO.11.7,1.57732355594635,35,1,0.9714286,0.8,0.0,0.68567777,0.75665855
183,angola,2011,-8.832266,13.221907,AGO.11,AGO.11.5,1.99323892593384,30,1,1.0,0.95,0.0,0.83361346,0.7462547
184,angola,2011,-8.826286,13.228105,AGO.11,AGO.11.5,1.59564912319183,28,1,0.77678573,0.83928573,0.0,0.6851765,0.6826317
185,angola,2011,-8.833632,13.229804,AGO.11,AGO.11.5,1.5986499786377,26,1,0.50961536,0.8173077,0.0,0.7882353,0.71961826
186,angola,2011,-8.856284,13.211205,AGO.11,AGO.11.5,1.49419701099396,36,1,0.7222222,0.7916667,0.0,0.6307487,0.65639526
187,angola,2011,-8.87411,13.197329,AGO.11,AGO.11.5,1.45406448841095,33,1,0.68939394,0.6666667,0.0,0.5994528,0.73883
188,angola,2011,-8.868386,13.208145,AGO.11,AGO.11.5,1.70844566822052,32,1,0.765625,0.8125,0.0,0.64878047,0.6884631
189,angola,2011,-8.82389,13.248606,AGO.11,AGO.11.6,1.32809269428253,35,1,0.87142855,0.6571429,0.0,0.67083335,0.6574812
